1,1,906.838134765625,632.5523071289062,128.5167236328125,315.580078125,1,-1,-1,-1
1,2,696.3700561523438,640.3439331054688,92.251220703125,230.6920166015625,1,-1,-1,-1
1,3,602.7185668945312,628.62353515625,96.7767333984375,241.24053955078125,1,-1,-1,-1
1,4,1373.4813232421875,667.6497192382812,132.712646484375,305.62408447265625,1,-1,-1,-1
1,5,1446.1068115234375,675.9920043945312,143.457275390625,315.30877685546875,1,-1,-1,-1
1,6,1546.6412353515625,662.0140380859375,114.0323486328125,243.944580078125,1,-1,-1,-1
2,1,911.255348049053,631.2458874410835,130.50933099948557,320.551474831321,1,-1,-1,-1
2,2,695.6633665188036,638.7023017820248,93.48600404109878,233.74154738749354,1,-1,-1,-1
2,3,601.881726037413,628.1991314848593,97.06243026149875,241.92981814549975,1,-1,-1,-1
2,4,1389.4448284006342,667.6506725973334,137.2712167379232,316.369341385266,1,-1,-1,-1
2,5,1458.9589718135587,676.8398583782606,142.7437793600339,313.9297429865057,1,-1,-1,-1
2,6,1558.0398887647714,660.1671167799265,116.0506601480143,248.27780882780218,1,-1,-1,-1
3,1,911.7960579014298,629.2874482848162,133.1592684879163,327.0966209265041,1,-1,-1,-1
3,2,690.2337227810307,635.6288925382964,95.75540438283785,239.28125244166444,1,-1,-1,-1
3,3,595.9902940901453,625.7210265506554,99.42361906478897,247.65617648945258,1,-1,-1,-1
3,4,1403.1267335109317,668.0598070408272,138.12777017440823,319.2358103122439,1,-1,-1,-1
3,5,1476.5757748243882,675.2633915122822,144.2644368347492,317.9003757011652,1,-1,-1,-1
3,6,1576.0325150447927,661.351807553434,116.5373412516553,249.12282786826478,1,-1,-1,-1
4,1,915.6348890228597,630.1785040188718,136.42652646644555,335.14817104019363,1,-1,-1,-1
4,2,688.0072631464252,634.2679049416091,97.17726421834263,242.67550334429902,1,-1,-1,-1
4,3,591.979497508581,621.9436236624753,103.45225846969599,257.5346245171952,1,-1,-1,-1
4,4,1422.620982769395,666.6111706460929,139.45636337467087,323.32609127659254,1,-1,-1,-1
4,5,1492.2757763585091,673.2655704588195,146.7179298892616,324.2936541365473,1,-1,-1,-1
4,6,1590.9928911394343,662.5217001693408,119.93611416364814,255.7470002171467,1,-1,-1,-1
5,1,919.8422873110928,630.6581416962786,141.2502440297574,347.40709733892976,1,-1,-1,-1
5,2,686.7358444315009,633.6974377857512,98.81568313660932,246.54205020919989,1,-1,-1,-1
5,3,589.6783929058224,624.1154356973994,105.93383721087254,263.49817681485274,1,-1,-1,-1
5,4,1433.0004307740796,666.7682231327028,142.63436780782487,331.85050441039004,1,-1,-1,-1
5,5,1511.3554595147803,673.6867468028131,149.51957829034257,331.6318212477135,1,-1,-1,-1
5,6,1609.4270185755843,665.2051453080824,123.59068718607527,263.1515043417049,1,-1,-1,-1
6,1,924.588343948017,632.2784521653073,145.08543357535228,357.1548761048184,1,-1,-1,-1
6,2,685.9028235511656,633.1727671313168,100.00079452952495,249.14315321673357,1,-1,-1,-1
6,3,584.3757008024463,628.5511799748109,107.5962261880826,266.8973936187536,1,-1,-1,-1
6,4,1450.598690598499,667.746577801131,143.74494717715885,335.6851570615548,1,-1,-1,-1
6,5,1532.1915209691745,673.5609256290863,150.44812798148348,335.4517672236269,1,-1,-1,-1
6,6,1630.87451599669,669.2209145447287,123.02385360457662,261.9472394696282,1,-1,-1,-1
7,1,930.6711441686782,632.5530035544831,147.18082256526532,363.4194471933945,1,-1,-1,-1
7,2,684.6066329175482,632.2122019851811,101.27338317219136,252.14622998894353,1,-1,-1,-1
7,3,581.6738087361032,629.8852975809739,108.83558251119871,269.4636826630453,1,-1,-1,-1
7,4,1468.2809989247012,669.9212387886508,150.21939657415783,350.25803174860783,1,-1,-1,-1
7,5,1552.6917127386475,675.6904644739341,153.0458713801616,343.27489573044613,1,-1,-1,-1
7,6,1647.4425102897433,672.253754366224,124.24887999628436,265.3088275119236,1,-1,-1,-1
8,1,932.0140918998156,632.8286536781848,150.97865590429103,373.8177223349268,1,-1,-1,-1
8,2,679.6513536514179,633.0893712612982,102.76579146406901,255.9085321408034,1,-1,-1,-1
8,3,577.1552568203847,636.5958563753396,108.0605745250707,266.93620632269517,1,-1,-1,-1
8,4,1490.0819603713292,670.5105063383085,158.3864944185496,367.5873518403845,1,-1,-1,-1
8,5,1575.451760110579,674.7752948694596,160.1438715400766,360.1545599435005,1,-1,-1,-1
8,6,1666.5351882299296,673.2448854525169,125.73124842488306,269.0280170740006,1,-1,-1,-1
9,1,936.4132669277641,632.2941782400313,153.15174739252703,380.1925467327888,1,-1,-1,-1
9,2,676.6794682450779,634.2161159319548,104.33091666611313,260.2665938821479,1,-1,-1,-1
9,3,574.1861285117757,642.0009029011594,109.02051263743128,268.869744222456,1,-1,-1,-1
9,4,1512.7769109155358,672.5908515190786,168.8355635581028,387.64011769038746,1,-1,-1,-1
9,5,1598.1548966788312,674.1914530087873,171.43461226076334,384.18255379183597,1,-1,-1,-1
9,6,1686.1988051248456,675.1526769801967,128.31390544820533,275.3982986985892,1,-1,-1,-1
