1,650,2720.197265625,1591.5374755859375,179.409423828125,437.5394287109375,1,-1,-1,-1
1,651,2425.5263671875,1595.195068359375,133.06298828125,351.7476806640625,1,-1,-1,-1
1,652,2607.2392578125,1582.8675537109375,120.71142578124999,310.888916015625,1,-1,-1,-1
1,653,1935.911376953125,1577.810791015625,100.7374267578125,269.9312744140625,1,-1,-1,-1
1,654,2026.78466796875,1578.5059814453125,106.368408203125,272.36328125,1,-1,-1,-1
1,655,2326.99169921875,1604.0360107421875,131.20068359375,334.1248779296875,1,-1,-1,-1
1,656,1805.0723876953125,1584.3348388671875,70.862548828125,167.1849365234375,1,-1,-1,-1
1,657,2130.193115234375,1581.63916015625,280.101318359375,742.666748046875,1,-1,-1,-1
1,658,3177.484619140625,1574.597412109375,341.363037109375,845.102294921875,1,-1,-1,-1
1,659,1912.566650390625,1578.08642578125,60.42700195312499,160.5848388671875,1,-1,-1,-1
1,660,3454.448974609375,1608.2154541015625,298.311279296875,776.9720458984375,1,-1,-1,-1
1,662,2076.2822265625,1582.3204345703125,66.59912109375,169.310791015625,1,-1,-1,-1
1,665,2592.380859375,1542.57958984375,58.057861328125,138.5272216796875,1,-1,-1,-1
2,650,2732.1162229567913,1595.189158542097,179.45972100596802,437.75414635524277,1,-1,-1,-1
2,651,2428.6552042094218,1598.1913699315598,132.56762820628563,350.3906270176911,1,-1,-1,-1
2,652,2616.151142948112,1583.0858729338843,121.77751176971063,313.6058833855243,1,-1,-1,-1
2,653,1942.603503689706,1579.1461292613635,100.90824414596217,270.48189223108216,1,-1,-1,-1
2,654,2028.6916213386164,1578.9522594105115,106.8867768540171,273.77096885491994,1,-1,-1,-1
2,655,2330.519923280648,1606.1445231792356,130.10823784275792,331.3563232421875,1,-1,-1,-1
2,656,1803.8626176587102,1587.6954295260846,70.03727840287925,165.16222640108472,1,-1,-1,-1
2,657,2146.5893329427513,1593.3068978806173,271.82249832227075,720.4309193004261,1,-1,-1,-1
2,658,3197.788787820914,1575.216883635718,349.8310814636732,866.1717418323864,1,-1,-1,-1
2,659,1913.3974294531845,1578.9065264236829,59.96487544441865,159.43286334581612,1,-1,-1,-1
2,660,3481.9488255803326,1614.5127084274923,293.93176516164914,765.2393738297392,1,-1,-1,-1
2,662,2077.916766962858,1583.9954864249744,65.50687679548726,166.55039284446022,1,-1,-1,-1
2,665,2595.7999284125617,1546.0862562951963,54.2253465581404,129.29605783509814,1,-1,-1,-1
3,650,2742.3455156110276,1597.6926415966295,182.5804681163803,445.79132360496044,1,-1,-1,-1
3,651,2437.1087851739703,1602.0937501104313,133.24767879173214,352.12898933813193,1,-1,-1,-1
3,652,2626.6551026909406,1581.6174312835626,124.18564464338513,319.80153879507196,1,-1,-1,-1
3,653,1944.0605563673714,1579.4518363396871,101.60784360787875,272.473245031629,1,-1,-1,-1
3,654,2031.3140266862947,1583.6501610175808,106.97610049938893,273.92615358406584,1,-1,-1,-1
3,655,2334.0594831028916,1608.5574206988338,127.49825247695723,324.7522861703119,1,-1,-1,-1
3,656,1796.5978378971831,1585.1353127458156,71.94626659149775,169.54652750206566,1,-1,-1,-1
3,657,2159.2631750514497,1605.0575991155258,271.97434449831707,720.1428637462677,1,-1,-1,-1
3,658,3223.5137088183287,1576.2496688297365,351.2822968947483,869.6483791305025,1,-1,-1,-1
3,659,1914.7913338571004,1585.1775941144542,59.15216454418285,157.22449399606523,1,-1,-1,-1
3,660,3507.221768932711,1621.9281964243341,296.9226645653121,772.6070797968393,1,-1,-1,-1
3,662,2079.7271091932084,1587.688114964016,63.90398193664587,162.46099750976228,1,-1,-1,-1
4,650,2754.0023045218227,1598.166106518474,184.92513004134796,452.06033124976443,1,-1,-1,-1
4,651,2442.304424050339,1603.519972629114,133.90025780055777,353.62348160334994,1,-1,-1,-1
4,652,2631.5549667108053,1578.7254546420727,127.23091400666175,327.56537538954535,1,-1,-1,-1
4,653,1945.2108112172084,1584.045217593676,101.83219866113583,273.32615130536755,1,-1,-1,-1
4,654,2031.86865934657,1583.7277900011775,108.504160872799,277.96535076570575,1,-1,-1,-1
4,655,2343.4407182388754,1608.593861271207,126.73385242132501,322.79513967653537,1,-1,-1,-1
4,656,1793.004876200186,1583.2424923546102,73.60913728100677,173.14156761495016,1,-1,-1,-1
4,657,2171.5121811528156,1613.8850959478623,276.4688123598765,730.8891754210874,1,-1,-1,-1
4,658,3247.7282032656994,1572.7893884854816,362.59410862291253,897.5348246828746,1,-1,-1,-1
4,659,1915.6062600900395,1587.594011139443,58.76351601811837,156.09389210705854,1,-1,-1,-1
4,660,3538.9219811429784,1631.152794621092,292.4255515478296,760.851143207231,1,-1,-1,-1
4,662,2080.6259401861066,1588.2440801613363,64.3741807388774,163.6891513204074,1,-1,-1,-1
5,650,2760.1483219906204,1598.6904428846312,186.36813606280745,455.7932146688304,1,-1,-1,-1
5,651,2444.885788928964,1601.8126522457542,136.07332974148937,359.06247267639924,1,-1,-1,-1
5,652,2641.6797863389893,1581.3217808294073,126.3225497313537,325.05109459703357,1,-1,-1,-1
5,653,1947.399440294816,1585.416994274153,102.12402181263195,274.4247505920161,1,-1,-1,-1
5,654,2037.6561150922814,1585.5055410676907,108.27120544101284,277.54828429795185,1,-1,-1,-1
5,655,2349.599594423285,1610.555492763609,123.71653736637344,315.0158431843829,1,-1,-1,-1
5,656,1791.2970612470374,1583.2118044563629,74.23502794633728,174.33736257318353,1,-1,-1,-1
5,657,2181.9498908450405,1619.3016787372371,283.8312801729081,748.7150746921127,1,-1,-1,-1
5,658,3276.6629468527613,1574.6024874967045,364.2121516518006,900.5866791470811,1,-1,-1,-1
5,659,1921.8913803153266,1587.5827058496645,59.32807488996187,157.43017846900028,1,-1,-1,-1
5,660,3567.9638820954146,1641.8533186226075,292.4568819216265,762.5612806111579,1,-1,-1,-1
5,662,2082.10596838303,1589.8389551134226,63.81246239752227,162.30416542593136,1,-1,-1,-1
6,650,2769.0173879756785,1596.2063938383062,190.0784653713494,465.3961007740178,1,-1,-1,-1
6,651,2452.25629263728,1602.2762574695225,137.04227542288214,360.97742359740084,1,-1,-1,-1
6,652,2648.014099835007,1583.7651170727909,125.15973633979642,321.48974578490623,1,-1,-1,-1
6,653,1948.5766172529227,1585.4365636185087,103.29382650706877,277.7177612163887,1,-1,-1,-1
6,654,2040.2190323645864,1585.6746338353587,108.86327307057418,279.47197591799045,1,-1,-1,-1
6,655,2359.2289751917265,1610.5586532336058,124.00662165346708,315.6303649774172,1,-1,-1,-1
6,656,1789.4419109385992,1585.4004197539944,73.92629132476122,173.19777310682784,1,-1,-1,-1
6,657,2195.2729876443664,1622.4969988004814,286.1041294861168,752.5704153806275,1,-1,-1,-1
6,658,3305.8162175513844,1576.7126345950655,364.29531568457236,898.8698311227391,1,-1,-1,-1
6,659,1924.3772409872236,1587.4982104224944,59.726060349586206,158.32919390010093,1,-1,-1,-1
6,660,3590.3001523507983,1650.5466446821324,287.62953265367554,752.6872116586813,1,-1,-1,-1
7,650,2779.774531607833,1593.7052031346323,192.50626409192492,472.0895087117692,1,-1,-1,-1
7,651,2455.8909094699547,1601.4305938490165,139.0372780404053,365.5758536337793,1,-1,-1,-1
7,652,2656.4359562295967,1586.8161826284095,126.453186044256,324.09756379493206,1,-1,-1,-1
7,653,1949.6703907729166,1585.707193167659,103.81445047471348,279.27102694516367,1,-1,-1,-1
7,654,2041.643791601688,1584.8017237021527,109.72163135231418,282.1481292640206,1,-1,-1,-1
7,655,2364.560356517986,1612.3022416036868,123.13120333909713,313.2432094930053,1,-1,-1,-1
7,656,1787.7168626953387,1587.2305583869138,73.4253842516634,171.5884679746894,1,-1,-1,-1
7,657,2206.4567123759175,1626.7428520526423,292.09098561852716,766.073769523141,1,-1,-1,-1
7,658,3332.12451058739,1581.2090269674277,369.87872882605774,910.2864038357676,1,-1,-1,-1
7,659,1924.9856391442959,1586.7400545241894,60.11088514300925,159.3002910853171,1,-1,-1,-1
