1,193,2100.821533203125,1307.205078125,105.36962890625,244.7923583984375,1,-1,-1,-1
2,193,2099.55319540424,1317.7019850045197,105.42905397135002,245.04139696862086,1,-1,-1,-1
3,193,2098.8108822313357,1328.6044527424713,104.71647243496349,243.49536751671891,1,-1,-1,-1
4,193,2093.7972873925114,1337.6615999782448,104.29187606888904,242.8327668211466,1,-1,-1,-1
5,193,2088.603189524892,1347.0113625272245,104.7916482903298,244.3231722588271,1,-1,-1,-1
6,193,2085.0496096225843,1353.5171468267395,104.41943724021546,243.70535926531056,1,-1,-1,-1
7,193,2077.0144260938177,1360.358754944053,105.30228182204206,245.2920321629983,1,-1,-1,-1
8,193,2070.756816824563,1364.9347921195783,105.7589733673493,246.7130069277358,1,-1,-1,-1
9,193,2059.6123148120178,1372.5937101850134,104.92723096377419,244.80135545234504,1,-1,-1,-1
10,193,2047.6944707999423,1377.2861249131195,105.35554307910012,246.09084020567934,1,-1,-1,-1
11,193,2036.9531164473913,1382.5634183128022,103.75656046941879,243.14379120351134,1,-1,-1,-1
12,193,2023.666076038382,1388.9973339410774,103.20797761424711,241.17784099866932,1,-1,-1,-1
13,193,2009.0074752944,1392.613981583669,104.2053097193371,243.90435879798505,1,-1,-1,-1
14,193,1994.6343937998404,1396.5701259049035,103.84378795793194,243.69356416801398,1,-1,-1,-1
15,193,1979.3521647768275,1402.3463690127996,103.62188234552045,244.03059685060649,1,-1,-1,-1
16,193,1963.4731860706652,1408.6400980457033,102.59406025405515,242.23748822992764,1,-1,-1,-1
17,193,1942.6386316536923,1416.6469969098162,101.81716049727895,239.68878731916175,1,-1,-1,-1
18,193,1924.0968058659541,1421.449908856243,101.66476198084695,239.93181537862412,1,-1,-1,-1
19,193,1905.8232438127638,1424.8567037556656,102.40979449736359,242.18361408756363,1,-1,-1,-1
20,193,1883.9233748700626,1432.6325153847686,101.8951053918389,241.18525208783268,1,-1,-1,-1
21,193,1862.5153053042075,1436.044159273863,102.45201569692863,243.12372068016793,1,-1,-1,-1
22,193,1838.6893481588472,1439.3932818152173,102.51125154926629,243.24234451621604,1,-1,-1,-1
23,193,1813.3049280564032,1446.4163758389698,101.98961460121275,242.15617526323052,1,-1,-1,-1
24,193,1790.191052405463,1450.0951007256317,102.74151716390828,243.97889707239602,1,-1,-1,-1
25,193,1763.9813698323765,1452.503061376714,103.11689450621657,245.4481009453418,1,-1,-1,-1
26,193,1735.5493304392962,1457.8191699382078,104.13754805276763,247.42598032616016,1,-1,-1,-1
27,193,1706.9287155254417,1462.4363677879996,104.375218638344,247.87786456816937,1,-1,-1,-1
28,193,1678.321444281719,1465.878510985238,103.99390465521967,247.06399249851177,1,-1,-1,-1
29,193,1647.890173144058,1470.921208587501,104.78687065868881,247.9869861754655,1,-1,-1,-1
30,193,1613.572868174453,1476.7394701544013,104.67882355854795,247.68243585163967,1,-1,-1,-1
31,193,1582.2919572132143,1484.7158735733015,103.88154783653087,245.68006745282116,1,-1,-1,-1
32,193,1549.4050403780032,1486.2950651211543,106.43022161465176,251.34331299671751,1,-1,-1,-1
33,193,1518.881611559309,1491.3761311034368,105.48808299568822,249.31975747647434,1,-1,-1,-1
34,193,1483.800510581733,1498.149938176819,105.74888416833494,248.74118513014525,1,-1,-1,-1
35,193,1451.6498735508924,1502.9425837823694,106.76885906651376,250.75607278551053,1,-1,-1,-1
36,193,1420.2423974054323,1506.05717093887,107.10025331383213,251.88066770006307,1,-1,-1,-1
37,193,1388.364634020127,1511.2583062023512,108.31416474748055,254.61331255633695,1,-1,-1,-1
38,193,1354.388865277909,1516.6251462529942,108.14989234752836,253.8778598698836,1,-1,-1,-1
39,193,1322.897481763221,1518.5730225003354,109.1100535056716,256.1135000673515,1,-1,-1,-1
40,193,1292.489591743878,1524.6071496463758,109.26076241819138,255.19104022537007,1,-1,-1,-1
41,193,1261.8398232807353,1526.6250564882637,110.96143033683046,258.0683665363069,1,-1,-1,-1
42,193,1233.1199577340992,1530.1078002389818,111.48005769077358,259.13586835662846,1,-1,-1,-1
